"week_start","lugar","source","total_tested","inf_a_pos","inf_b_pos","vsr_pos","ns1_pos","igm_pos","igg_pos","month","denom","total_tested_roll","inf_a_pos_roll","inf_b_pos_roll","vsr_pos_roll","ns1_pos_roll","igm_pos_roll","igg_pos_roll","denom_roll","inf_a_pos_rate","inf_b_pos_rate","vsr_pos_rate","ns1_pos_rate","igm_pos_rate","igg_pos_rate","inf_a_pos_inc","inf_b_pos_inc","vsr_pos_inc","ns1_pos_inc","igm_pos_inc","igg_pos_inc","inf_a_pos_rate_roll","inf_b_pos_rate_roll","vsr_pos_rate_roll","ns1_pos_rate_roll","igm_pos_rate_roll","igg_pos_rate_roll","inf_a_pos_inc_roll","inf_b_pos_inc_roll","vsr_pos_inc_roll","ns1_pos_inc_roll","igm_pos_inc_roll","igg_pos_inc_roll"
2026-03-08,"Pantaleon","Resp",13,2,0,0,NA,NA,NA,3,7000,34,4,0,0,NA,NA,NA,21000,0.153846153846154,0,0,NA,NA,NA,0.000285714285714286,0,0,NA,NA,NA,0.117647058823529,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-03-15,"Pantaleon","Resp",10,1,0,0,NA,NA,NA,3,7000,31,4,0,0,NA,NA,NA,21000,0.1,0,0,NA,NA,NA,0.000142857142857143,0,0,NA,NA,NA,0.129032258064516,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-03-22,"Pantaleon","Resp",8,1,0,0,NA,NA,NA,3,7000,20,2,0,0,NA,NA,NA,21000,0.125,0,0,NA,NA,NA,0.000142857142857143,0,0,NA,NA,NA,0.1,0,0,NA,NA,NA,9.52380952380952e-05,0,0,NA,NA,NA
2026-03-29,"Pantaleon","Resp",2,0,0,0,NA,NA,NA,3,7000,16,4,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-04-05,"Pantaleon","Resp",6,3,0,0,NA,NA,NA,4,7000,9,3,0,0,NA,NA,NA,21000,0.5,0,0,NA,NA,NA,0.000428571428571429,0,0,NA,NA,NA,0.333333333333333,0,0,NA,NA,NA,0.000142857142857143,0,0,NA,NA,NA
2026-04-12,"Pantaleon","Resp",1,0,0,0,NA,NA,NA,4,7000,11,3,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.272727272727273,0,0,NA,NA,NA,0.000142857142857143,0,0,NA,NA,NA
2026-04-19,"Pantaleon","Resp",4,0,0,0,NA,NA,NA,4,7000,9,0,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-04-26,"Pantaleon","Resp",4,0,0,0,NA,NA,NA,4,7000,21,0,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-05-03,"Pantaleon","Resp",13,0,0,0,NA,NA,NA,5,7000,31,4,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.129032258064516,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-05-10,"Pantaleon","Resp",14,4,0,0,NA,NA,NA,5,7000,28,4,0,0,NA,NA,NA,21000,0.285714285714286,0,0,NA,NA,NA,0.000571428571428571,0,0,NA,NA,NA,0.142857142857143,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-05-17,"Pantaleon","Resp",1,0,0,0,NA,NA,NA,5,7000,25,4,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.16,0,0,NA,NA,NA,0.00019047619047619,0,0,NA,NA,NA
2026-05-24,"Pantaleon","Resp",10,0,0,0,NA,NA,NA,5,7000,17,0,0,0,NA,NA,NA,21000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-05-31,"Pantaleon","Resp",6,0,0,0,NA,NA,NA,5,7000,26,0,0,0,NA,NA,NA,19000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-06-07,"Pantaleon","Resp",10,0,0,0,NA,NA,NA,6,5000,23,0,0,0,NA,NA,NA,17000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-06-14,"Pantaleon","Resp",7,0,0,0,NA,NA,NA,6,5000,37,0,0,0,NA,NA,NA,15000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-06-21,"Pantaleon","Resp",20,0,0,0,NA,NA,NA,6,5000,31,0,0,0,NA,NA,NA,15000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-06-28,"Pantaleon","Resp",4,0,0,0,NA,NA,NA,6,5000,27,0,0,0,NA,NA,NA,15000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2026-07-12,"Pantaleon","Resp",3,0,0,0,NA,NA,NA,7,5000,17,0,0,1,NA,NA,NA,15000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0.0588235294117647,NA,NA,NA,0,0,6.66666666666667e-05,NA,NA,NA
2026-07-19,"Pantaleon","Resp",10,0,0,1,NA,NA,NA,7,5000,18,0,0,1,NA,NA,NA,15000,0,0,0.1,NA,NA,NA,0,0,2e-04,NA,NA,NA,0,0,0.0555555555555556,NA,NA,NA,0,0,6.66666666666667e-05,NA,NA,NA
2026-07-26,"Pantaleon","Resp",5,0,0,0,NA,NA,NA,7,5000,19,0,1,1,NA,NA,NA,15000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0.0526315789473684,0.0526315789473684,NA,NA,NA,0,6.66666666666667e-05,6.66666666666667e-05,NA,NA,NA
2026-08-02,"Pantaleon","Resp",4,0,1,0,NA,NA,NA,8,5000,15,3,1,0,NA,NA,NA,15000,0,0.25,0,NA,NA,NA,0,2e-04,0,NA,NA,NA,0.2,0.0666666666666667,0,NA,NA,NA,2e-04,6.66666666666667e-05,0,NA,NA,NA
2026-08-09,"Pantaleon","Resp",6,3,0,0,NA,NA,NA,8,5000,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,NA,NA,NA,6e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,"overall","Deng",10,NA,NA,NA,0,2,8,6,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.8,NA,NA,NA,0,0.00025,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-22,"overall","Deng",9,NA,NA,NA,0,0,9,6,8000,22,NA,NA,NA,0,2,19,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.001125,NA,NA,NA,0,0.0909090909090909,0.863636363636364,NA,NA,NA,0,8.33333333333333e-05,0.000791666666666667
2025-06-29,"overall","Deng",3,NA,NA,NA,0,0,2,6,8000,15,NA,NA,NA,0,0,14,24000,NA,NA,NA,0,0,0.666666666666667,NA,NA,NA,0,0,0.00025,NA,NA,NA,0,0,0.933333333333333,NA,NA,NA,0,0,0.000583333333333333
2025-07-06,"overall","Deng",3,NA,NA,NA,0,0,3,7,8000,8,NA,NA,NA,0,0,6,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000375,NA,NA,NA,0,0,0.75,NA,NA,NA,0,0,0.00025
2025-07-13,"overall","Deng",2,NA,NA,NA,0,0,1,7,8000,9,NA,NA,NA,0,0,7,24000,NA,NA,NA,0,0,0.5,NA,NA,NA,0,0,0.000125,NA,NA,NA,0,0,0.777777777777778,NA,NA,NA,0,0,0.000291666666666667
2025-07-20,"overall","Deng",4,NA,NA,NA,0,0,3,7,8000,7,NA,NA,NA,0,0,4,24000,NA,NA,NA,0,0,0.75,NA,NA,NA,0,0,0.000375,NA,NA,NA,0,0,0.571428571428571,NA,NA,NA,0,0,0.000166666666666667
2025-07-27,"overall","Deng",1,NA,NA,NA,0,0,0,7,8000,12,NA,NA,NA,1,0,7,24000,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.0833333333333333,0,0.583333333333333,NA,NA,NA,4.16666666666667e-05,0,0.000291666666666667
2025-08-03,"overall","Deng",7,NA,NA,NA,1,0,4,8,8000,12,NA,NA,NA,1,0,8,24000,NA,NA,NA,0.142857142857143,0,0.571428571428571,NA,NA,NA,0.000125,0,5e-04,NA,NA,NA,0.0833333333333333,0,0.666666666666667,NA,NA,NA,4.16666666666667e-05,0,0.000333333333333333
2025-08-10,"overall","Deng",4,NA,NA,NA,0,0,4,8,8000,15,NA,NA,NA,1,0,12,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,5e-04,NA,NA,NA,0.0666666666666667,0,0.8,NA,NA,NA,4.16666666666667e-05,0,5e-04
2025-08-17,"overall","Deng",4,NA,NA,NA,0,0,4,8,8000,15,NA,NA,NA,0,0,15,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,5e-04,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000625
2025-08-24,"overall","Deng",7,NA,NA,NA,0,0,7,8,8000,13,NA,NA,NA,0,0,13,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000875,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000541666666666667
2025-08-31,"overall","Deng",2,NA,NA,NA,0,0,2,8,8000,11,NA,NA,NA,0,0,10,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.00025,NA,NA,NA,0,0,0.909090909090909,NA,NA,NA,0,0,0.000416666666666667
2025-09-07,"overall","Deng",2,NA,NA,NA,0,0,1,9,8000,8,NA,NA,NA,0,1,7,24000,NA,NA,NA,0,0,0.5,NA,NA,NA,0,0,0.000125,NA,NA,NA,0,0.125,0.875,NA,NA,NA,0,4.16666666666667e-05,0.000291666666666667
2025-09-14,"overall","Deng",4,NA,NA,NA,0,1,4,9,8000,10,NA,NA,NA,0,1,9,24000,NA,NA,NA,0,0.25,1,NA,NA,NA,0,0.000125,5e-04,NA,NA,NA,0,0.1,0.9,NA,NA,NA,0,4.16666666666667e-05,0.000375
2025-09-21,"overall","Deng",4,NA,NA,NA,0,0,4,9,8000,16,NA,NA,NA,0,1,16,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,5e-04,NA,NA,NA,0,0.0625,1,NA,NA,NA,0,4.16666666666667e-05,0.000666666666666667
2025-09-28,"overall","Deng",8,NA,NA,NA,0,0,8,9,8000,19,NA,NA,NA,0,1,17,23000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.001,NA,NA,NA,0,0.0526315789473684,0.894736842105263,NA,NA,NA,0,4.34782608695652e-05,0.000739130434782609
2025-10-05,"overall","Deng",7,NA,NA,NA,0,1,5,10,7000,19,NA,NA,NA,0,2,17,22000,NA,NA,NA,0,0.142857142857143,0.714285714285714,NA,NA,NA,0,0.000142857142857143,0.000714285714285714,NA,NA,NA,0,0.105263157894737,0.894736842105263,NA,NA,NA,0,9.09090909090909e-05,0.000772727272727273
2025-10-12,"overall","Deng",4,NA,NA,NA,0,1,4,10,7000,20,NA,NA,NA,0,2,17,21000,NA,NA,NA,0,0.25,1,NA,NA,NA,0,0.000142857142857143,0.000571428571428571,NA,NA,NA,0,0.1,0.85,NA,NA,NA,0,9.52380952380952e-05,0.00080952380952381
2025-10-19,"overall","Deng",9,NA,NA,NA,0,0,8,10,7000,19,NA,NA,NA,0,1,18,21000,NA,NA,NA,0,0,0.888888888888889,NA,NA,NA,0,0,0.00114285714285714,NA,NA,NA,0,0.0526315789473684,0.947368421052632,NA,NA,NA,0,4.76190476190476e-05,0.000857142857142857
2025-10-26,"overall","Deng",6,NA,NA,NA,0,0,6,10,7000,22,NA,NA,NA,0,0,20,23000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000857142857142857,NA,NA,NA,0,0,0.909090909090909,NA,NA,NA,0,0,0.000869565217391304
2025-11-02,"overall","Deng",7,NA,NA,NA,0,0,6,11,9000,19,NA,NA,NA,0,1,18,25000,NA,NA,NA,0,0,0.857142857142857,NA,NA,NA,0,0,0.000666666666666667,NA,NA,NA,0,0.0526315789473684,0.947368421052632,NA,NA,NA,0,4e-05,0.00072
2025-11-09,"overall","Deng",6,NA,NA,NA,0,1,6,11,9000,21,NA,NA,NA,0,1,17,27000,NA,NA,NA,0,0.166666666666667,1,NA,NA,NA,0,0.000111111111111111,0.000666666666666667,NA,NA,NA,0,0.0476190476190476,0.80952380952381,NA,NA,NA,0,3.7037037037037e-05,0.00062962962962963
2025-11-16,"overall","Deng",8,NA,NA,NA,0,0,5,11,9000,19,NA,NA,NA,0,2,15,27000,NA,NA,NA,0,0,0.625,NA,NA,NA,0,0,0.000555555555555556,NA,NA,NA,0,0.105263157894737,0.789473684210526,NA,NA,NA,0,7.40740740740741e-05,0.000555555555555556
2025-11-23,"overall","Deng",5,NA,NA,NA,0,1,4,11,9000,21,NA,NA,NA,0,2,17,27000,NA,NA,NA,0,0.2,0.8,NA,NA,NA,0,0.000111111111111111,0.000444444444444444,NA,NA,NA,0,0.0952380952380952,0.80952380952381,NA,NA,NA,0,7.40740740740741e-05,0.00062962962962963
2025-11-30,"overall","Deng",8,NA,NA,NA,0,1,8,11,9000,17,NA,NA,NA,0,2,16,27000,NA,NA,NA,0,0.125,1,NA,NA,NA,0,0.000111111111111111,0.000888888888888889,NA,NA,NA,0,0.117647058823529,0.941176470588235,NA,NA,NA,0,7.40740740740741e-05,0.000592592592592593
2025-12-07,"overall","Deng",4,NA,NA,NA,0,0,4,12,9000,17,NA,NA,NA,0,1,17,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000444444444444444,NA,NA,NA,0,0.0588235294117647,1,NA,NA,NA,0,3.7037037037037e-05,0.00062962962962963
2025-12-14,"overall","Deng",5,NA,NA,NA,0,0,5,12,9000,12,NA,NA,NA,0,0,12,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000555555555555556,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000444444444444444
2025-12-21,"overall","Deng",3,NA,NA,NA,0,0,3,12,9000,11,NA,NA,NA,0,0,10,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000333333333333333,NA,NA,NA,0,0,0.909090909090909,NA,NA,NA,0,0,0.00037037037037037
2025-12-28,"overall","Deng",3,NA,NA,NA,0,0,2,12,9000,13,NA,NA,NA,1,0,9,27000,NA,NA,NA,0,0,0.666666666666667,NA,NA,NA,0,0,0.000222222222222222,NA,NA,NA,0.0769230769230769,0,0.692307692307692,NA,NA,NA,3.7037037037037e-05,0,0.000333333333333333
2026-01-04,"overall","Deng",7,NA,NA,NA,1,0,4,1,9000,13,NA,NA,NA,1,0,9,27000,NA,NA,NA,0.142857142857143,0,0.571428571428571,NA,NA,NA,0.000111111111111111,0,0.000444444444444444,NA,NA,NA,0.0769230769230769,0,0.692307692307692,NA,NA,NA,3.7037037037037e-05,0,0.000333333333333333
2026-01-11,"overall","Deng",3,NA,NA,NA,0,0,3,1,9000,13,NA,NA,NA,1,0,10,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000333333333333333,NA,NA,NA,0.0769230769230769,0,0.769230769230769,NA,NA,NA,3.7037037037037e-05,0,0.00037037037037037
2026-01-18,"overall","Deng",3,NA,NA,NA,0,0,3,1,9000,13,NA,NA,NA,0,1,11,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000333333333333333,NA,NA,NA,0,0.0769230769230769,0.846153846153846,NA,NA,NA,0,3.7037037037037e-05,0.000407407407407407
2026-01-25,"overall","Deng",7,NA,NA,NA,0,1,5,1,9000,14,NA,NA,NA,0,1,12,27000,NA,NA,NA,0,0.142857142857143,0.714285714285714,NA,NA,NA,0,0.000111111111111111,0.000555555555555556,NA,NA,NA,0,0.0714285714285714,0.857142857142857,NA,NA,NA,0,3.7037037037037e-05,0.000444444444444444
2026-02-01,"overall","Deng",4,NA,NA,NA,0,0,4,2,9000,16,NA,NA,NA,0,1,14,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000444444444444444,NA,NA,NA,0,0.0625,0.875,NA,NA,NA,0,3.7037037037037e-05,0.000518518518518519
2026-02-08,"overall","Deng",5,NA,NA,NA,0,0,5,2,9000,17,NA,NA,NA,0,0,17,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000555555555555556,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.00062962962962963
2026-02-15,"overall","Deng",8,NA,NA,NA,0,0,8,2,9000,23,NA,NA,NA,0,0,22,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000888888888888889,NA,NA,NA,0,0,0.956521739130435,NA,NA,NA,0,0,0.000814814814814815
2026-02-22,"overall","Deng",10,NA,NA,NA,0,0,9,2,9000,25,NA,NA,NA,0,0,24,27000,NA,NA,NA,0,0,0.9,NA,NA,NA,0,0,0.001,NA,NA,NA,0,0,0.96,NA,NA,NA,0,0,0.000888888888888889
2026-03-01,"overall","Deng",7,NA,NA,NA,0,0,7,3,9000,26,NA,NA,NA,0,0,23,27000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000777777777777778,NA,NA,NA,0,0,0.884615384615385,NA,NA,NA,0,0,0.000851851851851852
2026-03-08,"overall","Deng",9,NA,NA,NA,0,0,7,3,9000,25,NA,NA,NA,0,0,21,27000,NA,NA,NA,0,0,0.777777777777778,NA,NA,NA,0,0,0.000777777777777778,NA,NA,NA,0,0,0.84,NA,NA,NA,0,0,0.000777777777777778
2026-03-15,"overall","Deng",9,NA,NA,NA,0,0,7,3,9000,22,NA,NA,NA,0,0,17,27000,NA,NA,NA,0,0,0.777777777777778,NA,NA,NA,0,0,0.000777777777777778,NA,NA,NA,0,0,0.772727272727273,NA,NA,NA,0,0,0.00062962962962963
2026-03-22,"overall","Deng",4,NA,NA,NA,0,0,3,3,9000,19,NA,NA,NA,0,0,12,27000,NA,NA,NA,0,0,0.75,NA,NA,NA,0,0,0.000333333333333333,NA,NA,NA,0,0,0.631578947368421,NA,NA,NA,0,0,0.000444444444444444
2026-03-29,"overall","Deng",6,NA,NA,NA,0,0,2,3,9000,18,NA,NA,NA,0,0,12,28000,NA,NA,NA,0,0,0.333333333333333,NA,NA,NA,0,0,0.000222222222222222,NA,NA,NA,0,0,0.666666666666667,NA,NA,NA,0,0,0.000428571428571429
2026-04-05,"overall","Deng",8,NA,NA,NA,0,0,7,4,10000,16,NA,NA,NA,0,0,11,29000,NA,NA,NA,0,0,0.875,NA,NA,NA,0,0,7e-04,NA,NA,NA,0,0,0.6875,NA,NA,NA,0,0,0.000379310344827586
2026-04-12,"overall","Deng",2,NA,NA,NA,0,0,2,4,10000,18,NA,NA,NA,0,0,16,30000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,2e-04,NA,NA,NA,0,0,0.888888888888889,NA,NA,NA,0,0,0.000533333333333333
2026-04-19,"overall","Deng",8,NA,NA,NA,0,0,7,4,10000,14,NA,NA,NA,0,0,10,30000,NA,NA,NA,0,0,0.875,NA,NA,NA,0,0,7e-04,NA,NA,NA,0,0,0.714285714285714,NA,NA,NA,0,0,0.000333333333333333
2026-04-26,"overall","Deng",4,NA,NA,NA,0,0,1,4,10000,27,NA,NA,NA,0,0,22,30000,NA,NA,NA,0,0,0.25,NA,NA,NA,0,0,1e-04,NA,NA,NA,0,0,0.814814814814815,NA,NA,NA,0,0,0.000733333333333333
2026-05-03,"overall","Deng",15,NA,NA,NA,0,0,14,5,10000,37,NA,NA,NA,0,1,32,30000,NA,NA,NA,0,0,0.933333333333333,NA,NA,NA,0,0,0.0014,NA,NA,NA,0,0.027027027027027,0.864864864864865,NA,NA,NA,0,3.33333333333333e-05,0.00106666666666667
2026-05-10,"overall","Deng",18,NA,NA,NA,0,1,17,5,10000,40,NA,NA,NA,0,1,38,30000,NA,NA,NA,0,0.0555555555555556,0.944444444444444,NA,NA,NA,0,1e-04,0.0017,NA,NA,NA,0,0.025,0.95,NA,NA,NA,0,3.33333333333333e-05,0.00126666666666667
2026-05-17,"overall","Deng",7,NA,NA,NA,0,0,7,5,10000,38,NA,NA,NA,0,2,36,30000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,7e-04,NA,NA,NA,0,0.0526315789473684,0.947368421052632,NA,NA,NA,0,6.66666666666667e-05,0.0012
2026-05-24,"overall","Deng",13,NA,NA,NA,0,1,12,5,10000,26,NA,NA,NA,1,2,25,30000,NA,NA,NA,0,0.0769230769230769,0.923076923076923,NA,NA,NA,0,1e-04,0.0012,NA,NA,NA,0.0384615384615385,0.0769230769230769,0.961538461538462,NA,NA,NA,3.33333333333333e-05,6.66666666666667e-05,0.000833333333333333
2026-05-31,"overall","Deng",6,NA,NA,NA,1,1,6,5,10000,23,NA,NA,NA,2,2,21,28000,NA,NA,NA,0.166666666666667,0.166666666666667,1,NA,NA,NA,1e-04,1e-04,6e-04,NA,NA,NA,0.0869565217391304,0.0869565217391304,0.91304347826087,NA,NA,NA,7.14285714285714e-05,7.14285714285714e-05,0.00075
2026-06-07,"overall","Deng",4,NA,NA,NA,1,0,3,6,8000,19,NA,NA,NA,3,1,17,26000,NA,NA,NA,0.25,0,0.75,NA,NA,NA,0.000125,0,0.000375,NA,NA,NA,0.157894736842105,0.0526315789473684,0.894736842105263,NA,NA,NA,0.000115384615384615,3.84615384615385e-05,0.000653846153846154
2026-06-14,"overall","Deng",9,NA,NA,NA,1,0,8,6,8000,27,NA,NA,NA,3,0,25,24000,NA,NA,NA,0.111111111111111,0,0.888888888888889,NA,NA,NA,0.000125,0,0.001,NA,NA,NA,0.111111111111111,0,0.925925925925926,NA,NA,NA,0.000125,0,0.00104166666666667
2026-06-21,"overall","Deng",14,NA,NA,NA,1,0,14,6,8000,34,NA,NA,NA,2,0,31,24000,NA,NA,NA,0.0714285714285714,0,1,NA,NA,NA,0.000125,0,0.00175,NA,NA,NA,0.0588235294117647,0,0.911764705882353,NA,NA,NA,8.33333333333333e-05,0,0.00129166666666667
2026-06-28,"overall","Deng",11,NA,NA,NA,0,0,9,6,8000,27,NA,NA,NA,1,0,25,24000,NA,NA,NA,0,0,0.818181818181818,NA,NA,NA,0,0,0.001125,NA,NA,NA,0.037037037037037,0,0.925925925925926,NA,NA,NA,4.16666666666667e-05,0,0.00104166666666667
2026-07-05,"overall","Deng",2,NA,NA,NA,0,0,2,7,8000,21,NA,NA,NA,0,0,17,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.00025,NA,NA,NA,0,0,0.80952380952381,NA,NA,NA,0,0,0.000708333333333333
2026-07-12,"overall","Deng",8,NA,NA,NA,0,0,6,7,8000,17,NA,NA,NA,0,0,15,24000,NA,NA,NA,0,0,0.75,NA,NA,NA,0,0,0.00075,NA,NA,NA,0,0,0.88235294117647,NA,NA,NA,0,0,0.000625
2026-07-19,"overall","Deng",7,NA,NA,NA,0,0,7,7,8000,20,NA,NA,NA,2,0,16,24000,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0.000875,NA,NA,NA,0.1,0,0.8,NA,NA,NA,8.33333333333333e-05,0,0.000666666666666667
2026-07-26,"overall","Deng",5,NA,NA,NA,2,0,3,7,8000,15,NA,NA,NA,2,1,12,24000,NA,NA,NA,0.4,0,0.6,NA,NA,NA,0.00025,0,0.000375,NA,NA,NA,0.133333333333333,0.0666666666666667,0.8,NA,NA,NA,8.33333333333333e-05,4.16666666666667e-05,5e-04
2026-08-02,"overall","Deng",3,NA,NA,NA,0,1,2,8,8000,13,NA,NA,NA,4,1,8,24000,NA,NA,NA,0,0.333333333333333,0.666666666666667,NA,NA,NA,0,0.000125,0.00025,NA,NA,NA,0.307692307692308,0.0769230769230769,0.615384615384615,NA,NA,NA,0.000166666666666667,4.16666666666667e-05,0.000333333333333333
2026-08-09,"overall","Deng",5,NA,NA,NA,2,0,3,8,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,0.6,NA,NA,NA,0.00025,0,0.000375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,"overall","Resp",9,4,0,0,NA,NA,NA,6,8000,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,0,0,NA,NA,NA,5e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-22,"overall","Resp",25,1,0,0,NA,NA,NA,6,8000,52,7,0,0,NA,NA,NA,24000,0.04,0,0,NA,NA,NA,0.000125,0,0,NA,NA,NA,0.134615384615385,0,0,NA,NA,NA,0.000291666666666667,0,0,NA,NA,NA
2025-06-29,"overall","Resp",18,2,0,0,NA,NA,NA,6,8000,59,8,0,0,NA,NA,NA,24000,0.111111111111111,0,0,NA,NA,NA,0.00025,0,0,NA,NA,NA,0.135593220338983,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA
2025-07-06,"overall","Resp",16,5,0,0,NA,NA,NA,7,8000,43,8,0,0,NA,NA,NA,24000,0.3125,0,0,NA,NA,NA,0.000625,0,0,NA,NA,NA,0.186046511627907,0,0,NA,NA,NA,0.000333333333333333,0,0,NA,NA,NA
2025-07-13,"overall","Resp",9,1,0,0,NA,NA,NA,7,8000,35,9,0,0,NA,NA,NA,24000,0.111111111111111,0,0,NA,NA,NA,0.000125,0,0,NA,NA,NA,0.257142857142857,0,0,NA,NA,NA,0.000375,0,0,NA,NA,NA
2025-07-20,"overall","Resp",10,3,0,0,NA,NA,NA,7,8000,24,4,0,0,NA,NA,NA,24000,0.3,0,0,NA,NA,NA,0.000375,0,0,NA,NA,NA,0.166666666666667,0,0,NA,NA,NA,0.000166666666666667,0,0,NA,NA,NA
2025-07-27,"overall","Resp",5,0,0,0,NA,NA,NA,7,8000,22,3,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0.136363636363636,0,0,NA,NA,NA,0.000125,0,0,NA,NA,NA
2025-08-03,"overall","Resp",7,0,0,0,NA,NA,NA,8,8000,22,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2025-08-10,"overall","Resp",10,0,0,0,NA,NA,NA,8,8000,29,0,0,0,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2025-08-17,"overall","Resp",12,0,0,0,NA,NA,NA,8,8000,38,0,0,1,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0.0263157894736842,NA,NA,NA,0,0,4.16666666666667e-05,NA,NA,NA
2025-08-24,"overall","Resp",16,0,0,1,NA,NA,NA,8,8000,34,0,0,1,NA,NA,NA,24000,0,0,0.0625,NA,NA,NA,0,0,0.000125,NA,NA,NA,0,0,0.0294117647058824,NA,NA,NA,0,0,4.16666666666667e-05,NA,NA,NA
2025-08-31,"overall","Resp",6,0,0,0,NA,NA,NA,8,8000,26,0,0,1,NA,NA,NA,24000,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0.0384615384615385,NA,NA,NA,0,0,4.16666666666667e-05,NA,NA,NA
