"week_start","lugar","fiebre_38","ante_fiebre","tos_p","malestar","dolor_decabeza","dolor_muscular_articulaciones","odinofagia","rinorrea","conjuntivitis","adenopatia","disnea","p_gusto","perdida_olfato","nausea_vomitos","diarrea_r","alt_conciencia","estridor","tiraje","aleteo_nasal","vomitos_diarrea","source","denom","total_tested","n","n_roll","denom_roll","total_tested_roll","fiebre_38_roll","ante_fiebre_roll","tos_p_roll","malestar_roll","dolor_decabeza_roll","dolor_muscular_articulaciones_roll","odinofagia_roll","rinorrea_roll","conjuntivitis_roll","adenopatia_roll","disnea_roll","p_gusto_roll","perdida_olfato_roll","nausea_vomitos_roll","diarrea_r_roll","alt_conciencia_roll","estridor_roll","tiraje_roll","aleteo_nasal_roll","vomitos_diarrea_roll","fiebre_38_inc","ante_fiebre_inc","tos_p_inc","malestar_inc","dolor_decabeza_inc","dolor_muscular_articulaciones_inc","odinofagia_inc","rinorrea_inc","conjuntivitis_inc","adenopatia_inc","disnea_inc","p_gusto_inc","perdida_olfato_inc","nausea_vomitos_inc","diarrea_r_inc","alt_conciencia_inc","estridor_inc","tiraje_inc","aleteo_nasal_inc","vomitos_diarrea_inc"
2025-07-27,"Overall",0,2,3,3,4,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,"Resp",8000,5,2,6,24000,22,0.0416666666666667,0.541666666666667,0.625,0.541666666666667,0.5,0.541666666666667,0.833333333333333,0.458333333333333,0,0,0.125,0.166666666666667,0.0833333333333333,0.0416666666666667,0.0833333333333333,0,0,0,0.0833333333333333,0,0,0.25,0.375,0.375,0.5,0.5,0.625,0.375,0,0,0.125,0,0,0,0,0,0,0,0,0
2025-08-03,"Overall",1,4,4,4,3,4,5,3,0,0,1,3,1,1,0,0,0,0,0,0,"Resp",8000,7,2,6,24000,22,0.0416666666666667,0.458333333333333,0.666666666666667,0.583333333333333,0.5,0.458333333333333,0.791666666666667,0.583333333333333,0,0.0416666666666667,0.291666666666667,0.208333333333333,0.0833333333333333,0.208333333333333,0.0416666666666667,0,0,0,0,0,0.125,0.5,0.5,0.5,0.375,0.5,0.625,0.375,0,0,0.125,0.375,0.125,0.125,0,0,0,0,0,0
2025-08-10,"Overall",0,5,9,7,5,3,9,8,0,1,5,2,1,4,1,0,0,0,0,0,"Resp",8000,10,2,6,24000,29,0.0833333333333333,0.583333333333333,0.958333333333333,0.708333333333333,0.583333333333333,0.541666666666667,0.958333333333333,0.75,0,0.125,0.458333333333333,0.291666666666667,0.166666666666667,0.333333333333333,0.0416666666666667,0,0,0,0,0,0,0.625,1.125,0.875,0.625,0.375,1.125,1,0,0.125,0.625,0.25,0.125,0.5,0.125,0,0,0,0,0
2025-08-17,"Overall",1,5,10,6,6,6,9,7,0,2,5,2,2,3,0,0,0,0,0,0,"Resp",8000,12,2,6,24000,38,0.0833333333333333,0.666666666666667,1.16666666666667,0.791666666666667,0.666666666666667,0.625,1.29166666666667,1.125,0,0.208333333333333,0.583333333333333,0.333333333333333,0.25,0.375,0.125,0,0.0416666666666667,0,0.0416666666666667,0,0.125,0.625,1.25,0.75,0.75,0.75,1.125,0.875,0,0.25,0.625,0.25,0.25,0.375,0,0,0,0,0,0
2025-08-24,"Overall",1,6,9,6,5,6,13,12,0,2,4,4,3,2,2,0,1,0,1,0,"Resp",8000,16,2,6,24000,34,0.125,0.541666666666667,1,0.666666666666667,0.541666666666667,0.666666666666667,1.125,0.958333333333333,0,0.166666666666667,0.416666666666667,0.291666666666667,0.291666666666667,0.208333333333333,0.166666666666667,0,0.0416666666666667,0,0.0416666666666667,0,0.125,0.75,1.125,0.75,0.625,0.75,1.625,1.5,0,0.25,0.5,0.5,0.375,0.25,0.25,0,0.125,0,0.125,0
2025-08-31,"Overall",1,2,5,4,2,4,5,4,0,0,1,1,2,0,2,0,0,0,0,0,"Resp",8000,6,2,6,24000,26,0.125,0.375,0.666666666666667,0.5,0.416666666666667,0.458333333333333,0.833333333333333,0.833333333333333,0,0.0833333333333333,0.291666666666667,0.25,0.291666666666667,0.0833333333333333,0.166666666666667,0,0.0416666666666667,0,0.0416666666666667,0,0.125,0.25,0.625,0.5,0.25,0.5,0.625,0.5,0,0,0.125,0.125,0.25,0,0.25,0,0,0,0,0
2025-09-07,"Overall",1,1,2,2,3,1,2,4,0,0,2,1,2,0,0,0,0,0,0,0,"Resp",8000,4,2,6,24000,20,0.208333333333333,0.333333333333333,0.583333333333333,0.625,0.5,0.375,0.625,0.75,0,0.125,0.25,0.166666666666667,0.25,0.0416666666666667,0.0833333333333333,0,0,0,0.0833333333333333,0,0.125,0.125,0.25,0.25,0.375,0.125,0.25,0.5,0,0,0.25,0.125,0.25,0,0,0,0,0,0,0
2025-09-14,"Overall",3,5,7,9,7,4,8,10,0,3,3,2,2,1,0,0,0,0,2,0,"Resp",8000,10,2,6,24000,33,0.208333333333333,0.541666666666667,1,0.75,0.666666666666667,0.458333333333333,1.125,1.25,0,0.375,0.541666666666667,0.333333333333333,0.375,0.166666666666667,0.0833333333333333,0,0.166666666666667,0,0.25,0,0.375,0.625,0.875,1.125,0.875,0.5,1,1.25,0,0.375,0.375,0.25,0.25,0.125,0,0,0,0,0.25,0
2025-09-21,"Overall",1,7,15,7,6,6,17,16,0,6,8,5,5,3,2,0,4,0,4,0,"Resp",8000,19,2,6,24000,43,0.208333333333333,0.833333333333333,1.375,1.04166666666667,1.04166666666667,0.833333333333333,1.5,1.58333333333333,0.0833333333333333,0.708333333333333,0.708333333333333,0.541666666666667,0.583333333333333,0.291666666666667,0.166666666666667,0,0.25,0,0.291666666666667,0,0.125,0.875,1.875,0.875,0.75,0.75,2.125,2,0,0.75,1,0.625,0.625,0.375,0.25,0,0.5,0,0.5,0
2025-09-28,"Overall",1,8,11,9,12,10,11,12,2,8,6,6,7,3,2,0,2,0,1,0,"Resp",8000,14,2,6,23000,56,0.217391304347826,1.1304347826087,2.04347826086957,1.34782608695652,1.26086956521739,1.30434782608696,2.1304347826087,2.04347826086957,0.0869565217391304,0.869565217391304,0.91304347826087,0.478260869565217,0.608695652173913,0.391304347826087,0.304347826086957,0,0.304347826086957,0,0.304347826086957,0,0.125,1,1.375,1.125,1.5,1.25,1.375,1.5,0.25,1,0.75,0.75,0.875,0.375,0.25,0,0.25,0,0.125,0
2025-10-05,"Overall",3,11,21,15,11,14,21,19,0,6,7,0,2,3,3,0,1,0,2,0,"Resp",7000,23,2,6,22000,56,0.272727272727273,1.18181818181818,2.13636363636364,1.5,1.45454545454545,1.40909090909091,2.18181818181818,1.90909090909091,0.136363636363636,0.863636363636364,0.772727272727273,0.363636363636364,0.5,0.409090909090909,0.409090909090909,0,0.181818181818182,0,0.181818181818182,0,0.428571428571429,1.57142857142857,3,2.14285714285714,1.57142857142857,2,3,2.71428571428571,0,0.857142857142857,1,0,0.285714285714286,0.428571428571429,0.428571428571429,0,0.142857142857143,0,0.285714285714286,0
2025-10-12,"Overall",2,7,15,9,9,7,16,11,1,5,4,2,2,3,4,0,1,0,1,0,"Resp",7000,19,2,6,21000,52,0.238095238095238,1.23809523809524,2.19047619047619,1.57142857142857,1.42857142857143,1.38095238095238,2.23809523809524,1.80952380952381,0.0952380952380952,0.714285714285714,0.666666666666667,0.19047619047619,0.285714285714286,0.380952380952381,0.428571428571429,0,0.142857142857143,0,0.142857142857143,0,0.285714285714286,1,2.14285714285714,1.28571428571429,1.28571428571429,1,2.28571428571429,1.57142857142857,0.142857142857143,0.714285714285714,0.571428571428571,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0,0.142857142857143,0,0.142857142857143,0
2025-10-19,"Overall",0,8,10,9,10,8,10,8,1,4,3,2,2,2,2,0,1,0,0,0,"Resp",7000,10,2,6,21000,50,0.142857142857143,1.14285714285714,1.95238095238095,1.33333333333333,1.42857142857143,1.0952380952381,1.9047619047619,1.57142857142857,0.19047619047619,0.523809523809524,0.571428571428571,0.285714285714286,0.285714285714286,0.333333333333333,0.333333333333333,0,0.142857142857143,0,0.0476190476190476,0,0,1.14285714285714,1.42857142857143,1.28571428571429,1.42857142857143,1.14285714285714,1.42857142857143,1.14285714285714,0.142857142857143,0.571428571428571,0.428571428571429,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0.142857142857143,0,0,0
2025-10-26,"Overall",1,9,16,10,11,8,14,14,2,2,5,2,2,2,1,0,1,0,0,0,"Resp",7000,21,2,6,23000,49,0.0434782608695652,1.04347826086957,1.82608695652174,1.21739130434783,1.26086956521739,1.04347826086957,1.73913043478261,1.52173913043478,0.173913043478261,0.478260869565217,0.565217391304348,0.391304347826087,0.347826086956522,0.347826086956522,0.304347826086957,0,0.0869565217391304,0,0,0,0.142857142857143,1.28571428571429,2.28571428571429,1.42857142857143,1.57142857142857,1.14285714285714,2,2,0.285714285714286,0.285714285714286,0.714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0
2025-11-02,"Overall",0,7,16,9,8,8,16,13,1,5,5,5,4,4,4,0,0,0,0,0,"Resp",9000,18,2,6,25000,53,0.08,0.84,1.8,1.08,1.04,0.8,1.68,1.52,0.12,0.36,0.6,0.4,0.4,0.32,0.2,0,0.04,0,0,0,0,0.777777777777778,1.77777777777778,1,0.888888888888889,0.888888888888889,1.77777777777778,1.44444444444444,0.111111111111111,0.555555555555556,0.555555555555556,0.555555555555556,0.444444444444444,0.444444444444444,0.444444444444444,0,0,0,0,0
2025-11-09,"Overall",1,5,13,8,7,4,12,11,0,2,5,3,4,2,0,0,0,0,0,0,"Resp",9000,14,2,6,27000,41,0.0740740740740741,0.703703703703704,1.33333333333333,0.851851851851852,0.814814814814815,0.666666666666667,1.22222222222222,1.14814814814815,0.037037037037037,0.259259259259259,0.444444444444444,0.407407407407407,0.37037037037037,0.259259259259259,0.185185185185185,0,0,0,0,0,0.111111111111111,0.555555555555556,1.44444444444444,0.888888888888889,0.777777777777778,0.444444444444444,1.33333333333333,1.22222222222222,0,0.222222222222222,0.555555555555556,0.333333333333333,0.444444444444444,0.222222222222222,0,0,0,0,0,0
2025-11-16,"Overall",1,7,7,6,7,6,5,7,0,0,2,3,2,1,1,0,0,0,0,0,"Resp",9000,9,2,5,20000,41,0.3,1,1.75,1.2,1.25,0.8,1.4,1.7,0.05,0.15,0.65,0.6,0.65,0.4,0.2,0.05,0.05,0.1,0.1,0,0.111111111111111,0.777777777777778,0.777777777777778,0.666666666666667,0.777777777777778,0.666666666666667,0.555555555555556,0.777777777777778,0,0,0.222222222222222,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0,0,0,0,0
2025-11-23,"Overall",4,8,15,10,11,6,11,16,1,1,6,6,7,5,3,1,1,2,2,0,"Resp",2000,18,1,5,20000,46,0.35,1.35,2,1.55,1.55,1.1,1.65,1.9,0.15,0.3,0.75,0.7,0.65,0.6,0.35,0.1,0.1,0.15,0.15,0,2,4,7.5,5,5.5,3,5.5,8,0.5,0.5,3,3,3.5,2.5,1.5,0.5,0.5,1,1,0
2025-11-30,"Overall",2,12,18,15,13,10,17,15,2,5,7,5,4,6,3,1,1,1,1,0,"Resp",9000,19,2,5,20000,54,0.3,1.3,2.35,1.55,1.5,1.1,2.2,2.25,0.15,0.4,0.9,0.7,0.65,0.65,0.3,0.1,0.1,0.15,0.15,0,0.222222222222222,1.33333333333333,2,1.66666666666667,1.44444444444444,1.11111111111111,1.88888888888889,1.66666666666667,0.222222222222222,0.555555555555556,0.777777777777778,0.555555555555556,0.444444444444444,0.666666666666667,0.333333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0
2025-12-07,"Overall",0,6,14,6,6,6,16,14,0,2,5,3,2,2,0,0,0,0,0,0,"Resp",9000,17,2,6,27000,54,0.111111111111111,1,1.77777777777778,1.11111111111111,1.11111111111111,0.962962962962963,1.81481481481481,1.62962962962963,0.0740740740740741,0.37037037037037,0.592592592592593,0.481481481481481,0.296296296296296,0.37037037037037,0.185185185185185,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0,0,0.666666666666667,1.55555555555556,0.666666666666667,0.666666666666667,0.666666666666667,1.77777777777778,1.55555555555556,0,0.222222222222222,0.555555555555556,0.333333333333333,0.222222222222222,0.222222222222222,0,0,0,0,0,0
2025-12-14,"Overall",1,9,16,9,11,10,16,15,0,3,4,5,2,2,2,0,0,0,0,0,"Resp",9000,18,2,6,27000,48,0.0740740740740741,0.703703703703704,1.51851851851852,0.814814814814815,0.925925925925926,0.851851851851852,1.51851851851852,1.48148148148148,0,0.259259259259259,0.481481481481481,0.407407407407407,0.185185185185185,0.185185185185185,0.148148148148148,0,0,0,0,0,0.111111111111111,1,1.77777777777778,1,1.22222222222222,1.11111111111111,1.77777777777778,1.66666666666667,0,0.333333333333333,0.444444444444444,0.555555555555556,0.222222222222222,0.222222222222222,0.222222222222222,0,0,0,0,0
2025-12-21,"Overall",1,4,11,7,8,7,9,11,0,2,4,3,1,1,2,0,0,0,0,0,"Resp",9000,13,2,6,27000,45,0.148148148148148,0.592592592592593,1.44444444444444,1,1.11111111111111,0.814814814814815,1.37037037037037,1.44444444444444,0,0.37037037037037,0.518518518518518,0.37037037037037,0.222222222222222,0.37037037037037,0.222222222222222,0,0,0,0,0,0.111111111111111,0.444444444444444,1.22222222222222,0.777777777777778,0.888888888888889,0.777777777777778,1,1.22222222222222,0,0.222222222222222,0.444444444444444,0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0,0,0,0,0
2025-12-28,"Overall",2,3,12,11,11,5,12,13,0,5,6,2,3,7,2,0,0,0,0,0,"Resp",9000,14,2,6,27000,47,0.185185185185185,0.592592592592593,1.48148148148148,1.03703703703704,1.11111111111111,0.814814814814815,1.51851851851852,1.48148148148148,0.037037037037037,0.444444444444444,0.62962962962963,0.407407407407407,0.296296296296296,0.407407407407407,0.185185185185185,0,0.0740740740740741,0,0.037037037037037,0,0.222222222222222,0.333333333333333,1.33333333333333,1.22222222222222,1.22222222222222,0.555555555555556,1.33333333333333,1.44444444444444,0,0.555555555555556,0.666666666666667,0.222222222222222,0.333333333333333,0.777777777777778,0.222222222222222,0,0,0,0,0
2026-01-04,"Overall",2,9,17,10,11,10,20,16,1,5,7,6,4,3,1,0,2,0,1,0,"Resp",9000,20,2,6,27000,53,0.185185185185185,0.592592592592593,1.66666666666667,1.25925925925926,0.962962962962963,0.703703703703704,1.77777777777778,1.66666666666667,0.037037037037037,0.481481481481481,0.851851851851852,0.407407407407407,0.37037037037037,0.407407407407407,0.111111111111111,0,0.0740740740740741,0,0.037037037037037,0,0.222222222222222,1,1.88888888888889,1.11111111111111,1.22222222222222,1.11111111111111,2.22222222222222,1.77777777777778,0.111111111111111,0.555555555555556,0.777777777777778,0.666666666666667,0.444444444444444,0.333333333333333,0.111111111111111,0,0.222222222222222,0,0.111111111111111,0
2026-01-11,"Overall",1,4,16,13,4,4,16,16,0,3,10,3,3,1,0,0,0,0,0,0,"Resp",9000,19,2,6,27000,51,0.148148148148148,0.592592592592593,1.55555555555556,1,0.666666666666667,0.62962962962963,1.66666666666667,1.51851851851852,0.037037037037037,0.296296296296296,0.814814814814815,0.37037037037037,0.296296296296296,0.259259259259259,0.037037037037037,0,0.111111111111111,0,0.037037037037037,0,0.111111111111111,0.444444444444444,1.77777777777778,1.44444444444444,0.444444444444444,0.444444444444444,1.77777777777778,1.77777777777778,0,0.333333333333333,1.11111111111111,0.333333333333333,0.333333333333333,0.111111111111111,0,0,0,0,0,0
2026-01-18,"Overall",1,3,9,4,3,3,9,9,0,0,5,1,1,3,0,0,1,0,0,0,"Resp",9000,12,2,6,27000,49,0.0740740740740741,0.481481481481481,1.51851851851852,0.925925925925926,0.444444444444444,0.444444444444444,1.51851851851852,1.51851851851852,0,0.222222222222222,0.888888888888889,0.222222222222222,0.259259259259259,0.259259259259259,0,0,0.0740740740740741,0,0,0,0.111111111111111,0.333333333333333,1,0.444444444444444,0.333333333333333,0.333333333333333,1,1,0,0,0.555555555555556,0.111111111111111,0.111111111111111,0.333333333333333,0,0,0.111111111111111,0,0,0
2026-01-25,"Overall",0,6,16,8,5,5,16,16,0,3,9,2,3,3,0,0,1,0,0,0,"Resp",9000,18,2,6,27000,42,0.0740740740740741,0.481481481481481,1.37037037037037,0.666666666666667,0.407407407407407,0.481481481481481,1.33333333333333,1.25925925925926,0,0.296296296296296,0.703703703703704,0.222222222222222,0.296296296296296,0.296296296296296,0.0740740740740741,0,0.148148148148148,0,0,0,0,0.666666666666667,1.77777777777778,0.888888888888889,0.555555555555556,0.555555555555556,1.77777777777778,1.77777777777778,0,0.333333333333333,1,0.222222222222222,0.333333333333333,0.333333333333333,0,0,0.111111111111111,0,0,0
2026-02-01,"Overall",1,4,12,6,3,5,11,9,0,5,5,3,4,2,2,0,2,0,0,0,"Resp",9000,12,2,6,27000,48,0.0740740740740741,0.518518518518518,1.66666666666667,0.851851851851852,0.407407407407407,0.518518518518518,1.51851851851852,1.55555555555556,0,0.592592592592593,0.851851851851852,0.37037037037037,0.481481481481481,0.222222222222222,0.111111111111111,0,0.185185185185185,0,0,0,0.111111111111111,0.444444444444444,1.33333333333333,0.666666666666667,0.333333333333333,0.555555555555556,1.22222222222222,1,0,0.555555555555556,0.555555555555556,0.333333333333333,0.444444444444444,0.222222222222222,0.222222222222222,0,0.222222222222222,0,0,0
2026-02-08,"Overall",1,4,17,9,3,4,14,17,0,8,9,5,6,1,1,0,2,0,0,0,"Resp",9000,18,2,6,27000,48,0.148148148148148,0.518518518518518,1.59259259259259,0.703703703703704,0.407407407407407,0.555555555555556,1.44444444444444,1.40740740740741,0.037037037037037,0.777777777777778,0.814814814814815,0.518518518518518,0.518518518518518,0.259259259259259,0.111111111111111,0,0.37037037037037,0,0,0,0.111111111111111,0.444444444444444,1.88888888888889,1,0.333333333333333,0.444444444444444,1.55555555555556,1.88888888888889,0,0.888888888888889,1,0.555555555555556,0.666666666666667,0.111111111111111,0.111111111111111,0,0.222222222222222,0,0,0
2026-02-15,"Overall",2,6,14,4,5,6,14,12,1,8,8,6,4,4,0,0,6,0,0,0,"Resp",9000,18,2,6,27000,59,0.222222222222222,0.814814814814815,1.96296296296296,0.814814814814815,0.703703703703704,0.777777777777778,1.77777777777778,1.77777777777778,0.185185185185185,0.740740740740741,1.07407407407407,0.62962962962963,0.592592592592593,0.296296296296296,0.148148148148148,0,0.407407407407407,0,0,0,0.222222222222222,0.666666666666667,1.55555555555556,0.444444444444444,0.555555555555556,0.666666666666667,1.55555555555556,1.33333333333333,0.111111111111111,0.888888888888889,0.888888888888889,0.666666666666667,0.444444444444444,0.444444444444444,0,0,0.666666666666667,0,0,0
2026-02-22,"Overall",3,12,22,9,11,11,20,19,4,4,12,6,6,3,3,0,3,0,0,0,"Resp",9000,23,2,6,27000,57,0.296296296296296,0.851851851851852,1.92592592592593,0.62962962962963,0.740740740740741,0.777777777777778,1.81481481481481,1.74074074074074,0.185185185185185,0.851851851851852,1.14814814814815,0.62962962962963,0.555555555555556,0.296296296296296,0.148148148148148,0,0.444444444444444,0,0,0,0.333333333333333,1.33333333333333,2.44444444444444,1,1.22222222222222,1.22222222222222,2.22222222222222,2.11111111111111,0.444444444444444,0.444444444444444,1.33333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0
2026-03-01,"Overall",3,5,16,4,4,4,15,16,0,11,11,5,5,1,1,0,3,0,0,0,"Resp",9000,16,2,6,27000,64,0.296296296296296,0.851851851851852,2.22222222222222,0.740740740740741,0.851851851851852,0.740740740740741,2.14814814814815,2.18518518518519,0.222222222222222,0.925925925925926,1.2962962962963,0.518518518518518,0.592592592592593,0.185185185185185,0.222222222222222,0,0.518518518518518,0,0,0,0.333333333333333,0.555555555555556,1.77777777777778,0.444444444444444,0.444444444444444,0.444444444444444,1.66666666666667,1.77777777777778,0,1.22222222222222,1.22222222222222,0.555555555555556,0.555555555555556,0.111111111111111,0.111111111111111,0,0.333333333333333,0,0,0
2026-03-08,"Overall",2,6,22,7,8,5,23,24,2,10,12,3,5,1,2,0,8,0,0,0,"Resp",9000,25,2,6,27000,59,0.259259259259259,0.740740740740741,1.96296296296296,0.703703703703704,0.740740740740741,0.62962962962963,2.03703703703704,2,0.0740740740740741,1.07407407407407,1.18518518518519,0.37037037037037,0.444444444444444,0.111111111111111,0.185185185185185,0,0.481481481481481,0,0,0,0.222222222222222,0.666666666666667,2.44444444444444,0.777777777777778,0.888888888888889,0.555555555555556,2.55555555555556,2.66666666666667,0.222222222222222,1.11111111111111,1.33333333333333,0.333333333333333,0.555555555555556,0.111111111111111,0.222222222222222,0,0.888888888888889,0,0,0
2026-03-15,"Overall",2,9,15,8,8,8,17,14,0,8,9,2,2,1,2,0,2,0,0,0,"Resp",9000,18,2,6,27000,58,0.148148148148148,0.666666666666667,1.92592592592593,0.814814814814815,0.666666666666667,0.592592592592593,1.88888888888889,1.92592592592593,0.148148148148148,0.851851851851852,1.11111111111111,0.259259259259259,0.37037037037037,0.185185185185185,0.185185185185185,0,0.444444444444444,0,0,0,0.222222222222222,1,1.66666666666667,0.888888888888889,0.888888888888889,0.888888888888889,1.88888888888889,1.55555555555556,0,0.888888888888889,1,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0,0.222222222222222,0,0,0
2026-03-22,"Overall",0,3,15,7,2,3,11,14,2,5,9,2,3,3,1,0,2,0,0,0,"Resp",9000,15,2,6,27000,44,0.111111111111111,0.518518518518518,1.48148148148148,0.666666666666667,0.407407407407407,0.481481481481481,1.37037037037037,1.44444444444444,0.111111111111111,0.555555555555556,0.962962962962963,0.185185185185185,0.222222222222222,0.222222222222222,0.111111111111111,0,0.222222222222222,0,0,0,0,0.333333333333333,1.66666666666667,0.777777777777778,0.222222222222222,0.333333333333333,1.22222222222222,1.55555555555556,0.222222222222222,0.555555555555556,1,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0,0.222222222222222,0,0,0
2026-03-29,"Overall",1,2,10,3,1,2,9,11,1,2,8,1,1,2,0,0,2,0,0,0,"Resp",9000,11,2,6,28000,41,0.0714285714285714,0.428571428571429,1.39285714285714,0.535714285714286,0.357142857142857,0.392857142857143,1.07142857142857,1.35714285714286,0.142857142857143,0.392857142857143,0.714285714285714,0.285714285714286,0.321428571428571,0.285714285714286,0.0357142857142857,0,0.25,0,0,0,0.111111111111111,0.222222222222222,1.11111111111111,0.333333333333333,0.111111111111111,0.222222222222222,1,1.22222222222222,0.111111111111111,0.222222222222222,0.888888888888889,0.111111111111111,0.111111111111111,0.222222222222222,0,0,0.222222222222222,0,0,0
2026-04-05,"Overall",1,7,14,5,7,6,10,13,1,4,3,5,5,3,0,0,3,0,0,0,"Resp",10000,15,2,5,26000,27,0.115384615384615,0.384615384615385,0.923076923076923,0.346153846153846,0.346153846153846,0.346153846153846,0.730769230769231,0.961538461538462,0.0769230769230769,0.230769230769231,0.423076923076923,0.230769230769231,0.230769230769231,0.192307692307692,0,0,0.192307692307692,0,0,0,0.1,0.7,1.4,0.5,0.7,0.6,1,1.3,0.1,0.4,0.3,0.5,0.5,0.3,0,0,0.3,0,0,0
2026-04-12,"Overall",1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Resp",7000,1,1,5,27000,27,0.148148148148148,0.444444444444444,0.925925925925926,0.407407407407407,0.518518518518518,0.481481481481481,0.740740740740741,0.814814814814815,0.0740740740740741,0.259259259259259,0.296296296296296,0.296296296296296,0.296296296296296,0.185185185185185,0.0740740740740741,0,0.148148148148148,0,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-19,"Overall",2,4,11,5,6,6,10,8,1,3,5,3,3,2,2,0,1,0,0,0,"Resp",10000,11,2,5,27000,19,0.111111111111111,0.333333333333333,0.740740740740741,0.333333333333333,0.407407407407407,0.407407407407407,0.592592592592593,0.555555555555556,0.037037037037037,0.222222222222222,0.185185185185185,0.111111111111111,0.111111111111111,0.148148148148148,0.111111111111111,0,0.037037037037037,0,0,0,0.2,0.4,1.1,0.5,0.6,0.6,1,0.8,0.1,0.3,0.5,0.3,0.3,0.2,0.2,0,0.1,0,0,0
2026-04-26,"Overall",0,4,9,3,4,4,6,6,0,3,0,0,0,2,1,0,0,0,0,0,"Resp",10000,7,2,6,30000,34,0.166666666666667,0.533333333333333,1,0.666666666666667,0.566666666666667,0.566666666666667,0.9,0.833333333333333,0.133333333333333,0.433333333333333,0.4,0.333333333333333,0.333333333333333,0.266666666666667,0.233333333333333,0,0.133333333333333,0,0,0,0,0.4,0.9,0.3,0.4,0.4,0.6,0.6,0,0.3,0,0,0,0.2,0.1,0,0,0,0,0
2026-05-03,"Overall",3,8,10,12,7,7,11,11,3,7,7,7,7,4,4,0,3,0,0,0,"Resp",10000,16,2,6,30000,44,0.2,0.633333333333333,1.26666666666667,0.866666666666667,0.666666666666667,0.666666666666667,1.2,1.06666666666667,0.133333333333333,0.633333333333333,0.5,0.4,0.233333333333333,0.233333333333333,0.233333333333333,0,0.233333333333333,0,0,0,0.3,0.8,1,1.2,0.7,0.7,1.1,1.1,0.3,0.7,0.7,0.7,0.7,0.4,0.4,0,0.3,0,0,0
2026-05-10,"Overall",3,7,19,11,9,9,19,15,1,9,8,5,0,1,2,0,4,0,0,0,"Resp",10000,21,2,6,30000,48,0.2,0.666666666666667,1.23333333333333,0.9,0.633333333333333,0.666666666666667,1.3,1.13333333333333,0.2,0.533333333333333,0.7,0.533333333333333,0.366666666666667,0.2,0.2,0,0.266666666666667,0,0,0,0.3,0.7,1.9,1.1,0.9,0.9,1.9,1.5,0.1,0.9,0.8,0.5,0,0.1,0.2,0,0.4,0,0,0
2026-05-17,"Overall",0,5,8,4,3,4,9,8,2,0,6,4,4,1,0,0,1,0,0,0,"Resp",10000,11,2,6,30000,48,0.2,0.666666666666667,1.33333333333333,0.8,0.666666666666667,0.733333333333333,1.36666666666667,1.23333333333333,0.1,0.4,0.633333333333333,0.466666666666667,0.233333333333333,0.166666666666667,0.2,0,0.233333333333333,0,0,0,0,0.5,0.8,0.4,0.3,0.4,0.9,0.8,0.2,0,0.6,0.4,0.4,0.1,0,0,0.1,0,0,0
2026-05-24,"Overall",3,8,13,9,8,9,13,14,0,3,5,5,3,3,4,0,2,0,0,0,"Resp",10000,16,2,6,30000,42,0.133333333333333,0.533333333333333,1.13333333333333,0.666666666666667,0.5,0.566666666666667,1.13333333333333,1.16666666666667,0.0666666666666667,0.2,0.4,0.433333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0,0.133333333333333,0,0,0,0.3,0.8,1.3,0.9,0.8,0.9,1.3,1.4,0,0.3,0.5,0.5,0.3,0.3,0.4,0,0.2,0,0,0
2026-05-31,"Overall",1,3,13,7,4,4,12,13,0,3,1,4,3,1,1,0,1,0,0,0,"Resp",10000,15,2,6,28000,49,0.142857142857143,0.5,1.39285714285714,1.03571428571429,0.5,0.571428571428571,1.46428571428571,1.57142857142857,0.107142857142857,0.321428571428571,0.357142857142857,0.357142857142857,0.25,0.178571428571429,0.214285714285714,0,0.214285714285714,0,0,0,0.1,0.3,1.3,0.7,0.4,0.4,1.2,1.3,0,0.3,0.1,0.4,0.3,0.1,0.1,0,0.1,0,0,0
