"week_start","lugar","anorexia_d","dolor_articular_d","articulares_hinchados_d","fatiga_d","dolor_cabeza_d","conjuntivitis_d","diarrea_d","dolor_abdominal_d","enterorragia_d","epistaxis_d","sarpullido_d","fiebre_d","hemorragia_encías_d","hemorragia_urinaria_d","hemorragia_vaginal_d","melena_d","dolor_cuerpo_d","petequias_d","piel_fria_d","sudoracion_d","tos_d","vomito_d","vomito_sangre_d","manifestaciones_neurologicas_d","source","denom","total_tested","n","n_roll","denom_roll","total_tested_roll","anorexia_d_roll","dolor_articular_d_roll","articulares_hinchados_d_roll","fatiga_d_roll","dolor_cabeza_d_roll","conjuntivitis_d_roll","diarrea_d_roll","dolor_abdominal_d_roll","enterorragia_d_roll","epistaxis_d_roll","sarpullido_d_roll","fiebre_d_roll","hemorragia_encías_d_roll","hemorragia_urinaria_d_roll","hemorragia_vaginal_d_roll","melena_d_roll","dolor_cuerpo_d_roll","petequias_d_roll","piel_fria_d_roll","sudoracion_d_roll","tos_d_roll","vomito_d_roll","vomito_sangre_d_roll","manifestaciones_neurologicas_d_roll","anorexia_d_inc","dolor_articular_d_inc","articulares_hinchados_d_inc","fatiga_d_inc","dolor_cabeza_d_inc","conjuntivitis_d_inc","diarrea_d_inc","dolor_abdominal_d_inc","enterorragia_d_inc","epistaxis_d_inc","sarpullido_d_inc","fiebre_d_inc","hemorragia_encías_d_inc","hemorragia_urinaria_d_inc","hemorragia_vaginal_d_inc","melena_d_inc","dolor_cuerpo_d_inc","petequias_d_inc","piel_fria_d_inc","sudoracion_d_inc","tos_d_inc","vomito_d_inc","vomito_sangre_d_inc","manifestaciones_neurologicas_d_inc"
2025-06-15,"Banasa",0,3,2,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,"Deng",3000,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.666666666666667,0,2,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0
2025-06-22,"Banasa",0,5,2,0,9,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,"Deng",3000,9,1,3,9000,22,0,1.11111111111111,0.444444444444444,0,1.88888888888889,0,0.222222222222222,0.333333333333333,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,1.66666666666667,0.111111111111111,0,0,0,1.66666666666667,0.666666666666667,0,3,0,0.666666666666667,0.666666666666667,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,2,0,0,0
2025-06-29,"Banasa",0,2,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,"Deng",3000,3,1,3,9000,15,0,0.777777777777778,0.222222222222222,0,1.55555555555556,0,0.222222222222222,0.444444444444444,0,0,0,1,0,0,0,0,0.111111111111111,0,0,0,1.11111111111111,0.111111111111111,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0
2025-07-06,"Banasa",0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,"Deng",3000,3,1,3,9000,8,0,0.333333333333333,0.111111111111111,0,0.777777777777778,0,0,0.444444444444444,0,0,0,0.666666666666667,0,0,0,0,0.111111111111111,0,0,0.111111111111111,0.555555555555556,0.111111111111111,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0
2025-07-13,"Banasa",0,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"Deng",3000,2,1,3,9000,6,0,0.222222222222222,0.111111111111111,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0.444444444444444,0,0,0,0,0.111111111111111,0,0,0.111111111111111,0.444444444444444,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
2025-07-27,"Banasa",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Deng",3000,1,1,3,9000,6,0,0.555555555555556,0.444444444444444,0,0.666666666666667,0,0.111111111111111,0.222222222222222,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
2025-08-03,"Banasa",0,3,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Deng",3000,3,1,3,9000,5,0,0.444444444444444,0.333333333333333,0,0.555555555555556,0,0.111111111111111,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,1,1,0,1,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
2025-08-10,"Banasa",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deng",3000,1,1,3,9000,6,0,0.555555555555556,0.333333333333333,0,0.666666666666667,0,0.111111111111111,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-17,"Banasa",0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Deng",3000,2,1,3,9000,8,0,0.555555555555556,0.111111111111111,0,0.888888888888889,0,0.111111111111111,0.111111111111111,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-24,"Banasa",0,3,1,0,5,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,"Deng",3000,5,1,3,9000,9,0,0.777777777777778,0.111111111111111,0,0.888888888888889,0,0.222222222222222,0.111111111111111,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.111111111111111,0.333333333333333,0,0,0,0,1,0.333333333333333,0,1.66666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
2025-08-31,"Banasa",0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,"Deng",3000,2,1,3,9000,8,0,0.666666666666667,0.111111111111111,0,0.777777777777778,0,0.222222222222222,0.111111111111111,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.111111111111111,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0
2025-09-07,"Banasa",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deng",3000,1,1,3,9000,4,0,0.333333333333333,0,0,0.222222222222222,0,0.111111111111111,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-14,"Banasa",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Deng",3000,1,1,3,9000,3,0,0.222222222222222,0,0,0.222222222222222,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
2025-09-21,"Banasa",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deng",3000,1,1,3,9000,4,0,0.111111111111111,0,0,0.333333333333333,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28,"Banasa",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Deng",3000,2,1,3,8000,7,0,0.625,0.125,0,0.875,0,0,0,0,0,0,0.375,0,0,0,0,0.125,0,0.125,0.125,0.25,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0
2025-10-05,"Banasa",0,4,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,"Deng",2000,4,1,3,7000,8,0,0.857142857142857,0.142857142857143,0,1.14285714285714,0,0,0.142857142857143,0,0,0,0.714285714285714,0,0,0,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0.428571428571429,0,0,0,0,2,0.5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0,0,0
2025-10-12,"Banasa",0,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,"Deng",2000,2,1,3,6000,13,0,2.16666666666667,0.5,0,2.16666666666667,0,0.5,0.666666666666667,0,0,0,1.66666666666667,0,0,0,0,0,0,0.833333333333333,1,1.16666666666667,0.333333333333333,0,0,0,1,0,0,1,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0
2025-10-19,"Banasa",0,7,2,0,7,0,3,3,0,0,0,6,0,0,0,0,0,0,4,4,4,2,0,0,"Deng",2000,7,1,3,6000,15,0,1.83333333333333,0.666666666666667,0,2.5,0.166666666666667,0.5,0.833333333333333,0,0,0,2.16666666666667,0,0,0,0,0,0,1,1.33333333333333,1.33333333333333,0.333333333333333,0,0,0,3.5,1,0,3.5,0,1.5,1.5,0,0,0,3,0,0,0,0,0,0,2,2,2,1,0,0
2025-10-26,"Banasa",0,2,2,0,6,1,0,1,0,0,0,5,0,0,0,0,0,0,2,3,3,0,0,0,"Deng",2000,6,1,3,6000,18,0,2.33333333333333,1,0,3,0.166666666666667,0.666666666666667,1,0,0,0,2.33333333333333,0,0,0,0,0,0,1,1.16666666666667,1.66666666666667,0.5,0,0,0,1,1,0,3,0.5,0,0.5,0,0,0,2.5,0,0,0,0,0,0,1,1.5,1.5,0,0,0
2025-11-02,"Banasa",0,5,2,0,5,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,"Deng",2000,5,1,3,6000,17,0.166666666666667,2,1,0,2.83333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0,0,0,1.66666666666667,0,0,0,0,0,0,0.333333333333333,0.5,1.5,0.166666666666667,0,0,0,2.5,1,0,2.5,0,0.5,1,0,0,0,1.5,0,0,0,0,0,0,0,0,1.5,0.5,0,0
2025-11-09,"Banasa",1,5,2,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,"Deng",2000,6,1,3,6000,17,0.166666666666667,2.66666666666667,1.33333333333333,0,2.83333333333333,0,0.166666666666667,0.666666666666667,0,0,0,1.66666666666667,0,0,0,0,0,0,0.333333333333333,0.166666666666667,1.5,0.166666666666667,0,0,0.5,2.5,1,0,3,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0
2025-11-16,"Banasa",0,6,4,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,2,1,3,0,0,0,"Deng",2000,6,1,3,6000,17,0.166666666666667,2.66666666666667,1.16666666666667,0.166666666666667,2.5,0,0,0.5,0,0,0,1.83333333333333,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1.16666666666667,0.166666666666667,0,0,0,3,2,0,3,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,1,0.5,1.5,0,0,0
2025-11-23,"Banasa",0,5,1,1,3,0,0,1,0,0,0,4,0,0,0,0,0,0,2,1,1,1,0,0,"Deng",2000,5,1,3,6000,15,0,2.5,0.833333333333333,0.166666666666667,2.16666666666667,0,0.333333333333333,0.333333333333333,0,0,0,2,0,0,0,0,0,0,0.666666666666667,0.333333333333333,1,0.166666666666667,0,0,0,2.5,0.5,0.5,1.5,0,0,0.5,0,0,0,2,0,0,0,0,0,0,1,0.5,0.5,0.5,0,0
2025-11-30,"Banasa",0,4,0,0,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,"Deng",2000,4,1,3,6000,13,0,2.16666666666667,0.5,0.166666666666667,1.66666666666667,0,0.333333333333333,0.333333333333333,0,0,0,1.83333333333333,0,0,0,0,0,0,0.5,0.333333333333333,1,0.166666666666667,0,0,0,2,0,0,2,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1,0,0,0
2025-12-07,"Banasa",0,4,2,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,3,0,0,0,"Deng",2000,4,1,3,6000,10,0,1.66666666666667,0.5,0,1.33333333333333,0,0.333333333333333,0.166666666666667,0,0,0,1.33333333333333,0,0,0,0,0,0,0.333333333333333,0.166666666666667,1,0,0,0,0,2,1,0,1.5,0,0,0.5,0,0,0,2,0,0,0,0,0,0,0.5,0.5,1.5,0,0,0
2025-12-14,"Banasa",0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"Deng",2000,2,1,3,6000,7,0,1,0.5,0,0.666666666666667,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.666666666666667,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0
2025-12-21,"Banasa",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Deng",2000,1,1,3,6000,4,0,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0,0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0
2025-12-28,"Banasa",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"Deng",2000,1,1,3,6000,7,0,0.833333333333333,0.166666666666667,0,0.5,0,0,0.166666666666667,0,0,0,1.16666666666667,0,0,0,0,0.333333333333333,0,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0
2026-01-04,"Banasa",0,5,1,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,2,1,4,2,0,0,"Deng",2000,5,1,3,6000,7,0,0.833333333333333,0.166666666666667,0,0.5,0,0,0.166666666666667,0,0,0,1.16666666666667,0,0,0,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0.833333333333333,0.333333333333333,0,0,0,2.5,0.5,0,1.5,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,1,0.5,2,1,0,0
2026-01-11,"Banasa",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Deng",2000,1,1,3,6000,9,0,1.33333333333333,0.166666666666667,0,0.833333333333333,0.166666666666667,0,0.166666666666667,0,0,0,1.5,0,0,0,0,0.333333333333333,0,0.333333333333333,0.166666666666667,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-18,"Banasa",0,3,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,1,0,0,"Deng",2000,3,1,3,6000,8,0,0.833333333333333,0,0,0.666666666666667,0.166666666666667,0,0,0,0,0,1.16666666666667,0,0,0,0,0.666666666666667,0,0,0,0.833333333333333,0.166666666666667,0,0,0,1.5,0,0,1,0.5,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1,0.5,0,0
2026-01-25,"Banasa",0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,"Deng",2000,4,1,3,6000,9,0,1.33333333333333,0,0,1,0.166666666666667,0.166666666666667,0,0,0,0,1.33333333333333,0,0,0,0,1,0,0,0,1.16666666666667,0.333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1.5,0,0,0
2026-02-01,"Banasa",0,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0,0,"Deng",2000,2,1,3,6000,7,0,0.833333333333333,0,0,0.833333333333333,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0.833333333333333,0,0,0,1,0.166666666666667,0,0,0,1.5,0,0,1,0,0.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5,0,0
2026-02-08,"Banasa",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"Deng",2000,1,1,3,6000,8,0,1.33333333333333,0.166666666666667,0.333333333333333,1.33333333333333,0,0.166666666666667,0,0,0,0,1.16666666666667,0,0,0,0,1.33333333333333,0,0,0,1.16666666666667,0.166666666666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0
2026-02-15,"Banasa",0,5,1,2,5,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,"Deng",2000,5,1,3,6000,9,0,1.16666666666667,0.166666666666667,0.666666666666667,1.5,0,0,0,0,0,0,1.33333333333333,0,0,0,0,1.5,0,0,0,1.16666666666667,0.166666666666667,0,0,0,2.5,0.5,1,2.5,0,0,0,0,0,0,2,0,0,0,0,2.5,0,0,0,2,0,0,0
2026-02-22,"Banasa",0,2,0,2,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,"Deng",2000,3,1,3,6000,12,0,1.5,0.166666666666667,0.833333333333333,1.83333333333333,0,0,0,0,0,0,1.66666666666667,0,0,0,0,1.66666666666667,0,0,0,1.5,0.166666666666667,0,0,0,1,0,1,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,1,0.5,0,0
2026-03-01,"Banasa",0,2,0,1,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,"Deng",2000,4,1,3,6000,11,0,1,0,0.833333333333333,1.5,0,0,0,0,0,0,1.33333333333333,0,0,0,0,1,0,0,0,1.16666666666667,0.166666666666667,0,0,0,1,0,0.5,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1.5,0,0,0
2026-03-08,"Banasa",0,2,0,2,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,"Deng",2000,4,1,3,6000,12,0,1.16666666666667,0,0.666666666666667,1.5,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1.33333333333333,0,0,0,0,1,0,1,1.5,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,0,0,0
2026-03-15,"Banasa",0,3,0,1,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,"Deng",2000,4,1,3,6000,10,0,1.16666666666667,0,0.5,1.33333333333333,0,0,0,0,0,0,1.33333333333333,0,0,0,0,1,0,0,0,1.16666666666667,0,0,0,0,1.5,0,0.5,1.5,0,0,0,0,0,0,2,0,0,0,0,1.5,0,0,0,1.5,0,0,0
2026-03-22,"Banasa",0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,"Deng",2000,2,1,3,6000,9,0,1.16666666666667,0,0.166666666666667,1.16666666666667,0.166666666666667,0,0,0,0,0,1.5,0,0,0,0,1.16666666666667,0,0,0,1.16666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2026-03-29,"Banasa",0,2,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,"Deng",2000,3,1,3,7000,10,0,0.571428571428571,0,0,1.28571428571429,0.142857142857143,0,0,0,0,0,1.42857142857143,0,0,0,0,1.14285714285714,0,0,0,1.14285714285714,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1,0,0,0
2026-04-05,"Banasa",0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,"Deng",3000,5,1,3,8000,11,0,0.625,0,0.25,1.25,0.25,0.125,0,0,0,0,1.25,0,0,0,0,1.125,0,0,0,1.125,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,1.66666666666667,0,0,0,0,1.33333333333333,0,0,0,1.33333333333333,0,0,0
2026-04-19,"Banasa",0,3,0,2,3,1,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,"Deng",3000,3,1,3,9000,9,0,0.444444444444444,0,0.333333333333333,1,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0,0.777777777777778,0,0,0,0,0.888888888888889,0,0,0,0.888888888888889,0.111111111111111,0,0,0,1,0,0.666666666666667,1,0.333333333333333,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0,1,0,0,0,1,0,0,0
2026-04-26,"Banasa",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"Deng",3000,1,1,3,9000,8,0,0.777777777777778,0,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.555555555555556,0,0,0,0,0.666666666666667,0,0,0,0.666666666666667,0.111111111111111,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
2026-05-03,"Banasa",0,3,0,0,2,2,1,1,0,0,1,3,0,0,0,0,2,0,0,0,2,0,0,0,"Deng",3000,4,1,3,9000,9,0,0.777777777777778,0.111111111111111,0.333333333333333,0.666666666666667,0.333333333333333,0.222222222222222,0.333333333333333,0,0,0.111111111111111,0.777777777777778,0,0,0,0,0.777777777777778,0,0,0,0.666666666666667,0.111111111111111,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333,1,0,0,0,0,0.666666666666667,0,0,0,0.666666666666667,0,0,0
2026-05-17,"Banasa",0,3,1,2,3,1,1,1,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,"Deng",3000,4,1,3,9000,14,0,0.777777777777778,0.222222222222222,0.555555555555556,1.22222222222222,0.333333333333333,0.444444444444444,0.222222222222222,0,0,0.222222222222222,1,0,0,0,0,1.33333333333333,0,0,0,0.888888888888889,0,0,0,0,1,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,1.33333333333333,0,0,0,0,1.33333333333333,0,0,0,1,0,0,0
2026-05-24,"Banasa",0,1,1,3,6,0,2,0,0,0,1,2,0,0,0,0,6,0,0,0,3,0,0,0,"Deng",3000,6,1,3,9000,13,0,0.666666666666667,0.222222222222222,0.555555555555556,1.33333333333333,0.111111111111111,0.333333333333333,0.222222222222222,0,0,0.111111111111111,1,0,0,0,0,1.44444444444444,0,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,1,2,0,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,2,0,0,0,1,0,0,0
2026-05-31,"Banasa",0,2,0,0,3,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,"Deng",3000,3,1,3,9000,10,0,0.333333333333333,0.111111111111111,0.333333333333333,1.11111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0,0,0.111111111111111,0.666666666666667,0,0,0,0,1.11111111111111,0,0,0,0.777777777777778,0,0,0,0,0.666666666666667,0,0,1,0,0,0.333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2026-06-07,"Banasa",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,"Deng",3000,1,1,3,9000,6,0,0.222222222222222,0,0,0.666666666666667,0.111111111111111,0,0.111111111111111,0,0,0,0.555555555555556,0,0,0,0,0.666666666666667,0,0,0,0.555555555555556,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0
2026-06-14,"Banasa",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,"Deng",3000,2,1,3,9000,9,0,0.666666666666667,0.111111111111111,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0.888888888888889,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
2026-06-21,"Banasa",0,6,1,3,6,2,0,0,0,0,0,4,0,0,0,0,5,0,0,0,1,0,0,0,"Deng",3000,6,1,3,9000,15,0,1.33333333333333,0.444444444444444,0.666666666666667,1.66666666666667,0.555555555555556,0.222222222222222,0,0,0,0.111111111111111,1.11111111111111,0,0,0,0,1.22222222222222,0,0,0.111111111111111,0.333333333333333,0.111111111111111,0,0,0,2,0.333333333333333,1,2,0.666666666666667,0,0,0,0,0,1.33333333333333,0,0,0,0,1.66666666666667,0,0,0,0.333333333333333,0,0,0
2026-06-28,"Banasa",0,6,3,3,7,3,2,0,0,0,1,5,0,0,0,0,4,0,0,1,1,1,0,0,"Deng",3000,7,1,3,9000,15,0,1.55555555555556,0.555555555555556,0.777777777777778,1.66666666666667,0.555555555555556,0.333333333333333,0,0,0,0.111111111111111,1.11111111111111,0,0,0,0,1.11111111111111,0,0,0.111111111111111,0.222222222222222,0.111111111111111,0,0,0,2,1,1,2.33333333333333,1,0.666666666666667,0,0,0,0.333333333333333,1.66666666666667,0,0,0,0,1.33333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
2026-07-05,"Banasa",0,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Deng",3000,2,1,3,9000,14,0,1.11111111111111,0.666666666666667,0.444444444444444,1.33333333333333,0.333333333333333,0.333333333333333,0,0,0,0.222222222222222,0.888888888888889,0,0,0,0,0.888888888888889,0,0,0.111111111111111,0.666666666666667,0.111111111111111,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0
2026-07-12,"Banasa",0,2,2,0,3,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,5,0,0,0,"Deng",3000,5,1,3,9000,8,0,0.555555555555556,0.333333333333333,0.111111111111111,0.666666666666667,0,0.111111111111111,0,0,0,0.111111111111111,0.333333333333333,0,0,0,0,0.555555555555556,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0.666666666666667,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1,0,0,0,1.66666666666667,0,0,0
